job_url	job_title	comapny_name	company_link	location	post_date	fileds	hinh_thuc	salary	experience	position	due_date	benefits	job_description	requirements	others
https://careerviet.vn/vi/tim-viec-lam/tro-ly-du-an.35C01497.html	Trợ Lý Dự Án	CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ SINH THỊNH	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-va-dich-vu-sinh-thinh.35A8C432.html	['Đồng Nai']	06/04/2024	['Hành chính / Thư ký']	Nhân viên chính thức	8 Tr - 10 Tr VND		Mới tốt nghiệp	30/04/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Nghỉ phép năm']	"
Mô tả Công việc
Liên hệ hỏi giá nhà cung cấp, nhà thầu phụ và chuẩn bị hồ sơ dự thầu;
Hỗ trợ báo giá dự án;
Tổng hợp và phân phối hồ sơ, tài liệu, thông tin kịp thời cho các bộ phận theo chỉ đạo của Giám đốc dự án;
Hỗ trợ các nhóm chức năng lưu trữ hồ sơ và các công tác văn phòng khác;
Thực hiện các nhiệm vụ được cấp trên giao trong phạm vi công việc và quyền hạn của mình.
"	"
Yêu Cầu Công Việc
Trình độ học vấn: tốt nghiệp Cao Đẳng/ Đại học;
Trình độ tin học: yêu cầu thành thạo Excel, Word, Power Point, Outlook;
Có trách nhiệm, tận tâm trong công việc, hoàn thành đúng tiến độ, chỉ tiêu được giao về công việc.
"	"Bằng cấp: Cao đẳng
Giới tính: Nữ
Độ tuổi: 22 - 36
Lương: 8 Tr - 10 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-hcns.35C01452.html	THỰC TẬP SINH HCNS	CÔNG TY CỔ PHẦN Ô TÔ ĐÔNG NAM BỘ	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-o-to-dong-nam-bo.35A903FD.html	['Hồ Chí Minh']	06/04/2024	['Mới tốt nghiệp / Thực tập', 'Nhân sự', 'Nhà hàng / Khách sạn']	Bán thời gian	2 Tr - 4 Tr VND		Sinh viên/ Thực tập sinh	30/04/2024	[' Đào tạo']	"
Mô tả Công việc
- Tiếp đón và hướng dẫn khách đến showroom (mời nước khách hàng trong khu vực showroom, giới thiệu nhân viên tiếp khách...).
- Quản lý việc gửi/nhận bưu phẩm, giấy tờ tại khu vực làm việc.
- Giám sát hoạt động hàng ngày tại Showroom bao gồm: vệ sinh xe, sàn nhà, cây cối, đồ dùng, bàn ghế đặt tại Showroom, bàn thờ cúng....
- Hỗ trợ một số công việc liên quan đến Hành Chính.
"	"
Yêu Cầu Công Việc
- Nam/Nữ đang là sinh viên năm 02, năm 03 hoặc năm cuối Đại học Chính quy khối ngành Kinh tế/Tài chính/Kế toán - Kiểm toán/Ngân hàng/Quản trị kinh doanh/Luật/Nhân sự.
- Yêu thích công việc Nhân sự/Hành chính/Lễ tân.
- Tư duy tốt, sáng tạo và chủ động trong công việc.
Quyền lợi được hưởng:
- Thời gian làm việc linh hoạt ( tối thiểu 3 ngày trong tuần)
- Được đóng dấu mộc Công ty xác nhận hoàn thành thời gian thực tập.
- Môi trường làm việc chuyên nghiệp, năng động, trẻ trung.
- Được đào tạo từ cơ bản và thực hành thực tế
- Được tham gia các hoạt động chung của công ty
- Có cơ hội trở thành nhân sự chính thức
- Thực tập có hỗ trợ lương với mức 25.000đ/tiếng.
"	"Bằng cấp: Đại học
Độ tuổi: Không giới hạn tuổi
Lương: 2 Tr - 4 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-le-tan.35C013EE.html	Nhân Viên Lễ Tân	KHÁCH SẠN SANTA LUXURY	https://careerviet.vn/vi/nha-tuyen-dung/khach-san-santa-luxury.35A99FB6.html	['Đà Nẵng']	06/04/2024	['Nhà hàng / Khách sạn']	Nhân viên chính thức	4,7 Tr - 5,5 Tr VND		Mới tốt nghiệp	30/04/2024	[' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Đào tạo', ' Tăng lương', ' Nghỉ phép năm']	"
Mô tả Công việc
- Thực hiện công tác check in/ check out cho khách lưu trú
- Phối hợp và làm việc hiệu quả trong nhóm/ ca trực;
- Có ý thức và khả năng duy trì kiến thức ngành nghề;
- Tư vấn bán phòng, quảng bá và bán các sản phẩm dịch vụ khách sạn;
- Cung cấp các dịch vụ tại quầy thông tin và hỗ trợ hành lý;
- Xử lý các giao dịch tài chính nhanh và chính xác tuân theo tiêu chuẩn của Khách sạn
- Duy trì và phát triển mối quan hệ khách hàng hiệu quả;
- Luôn theo dõi, hướng dẫn các hoạt động, công việc của nhân viên trong ca trực để đảm bảo khách hàng luôn được thỏa mãn và đáp ứng các yêu cầu một cách nhanh nhất, hiệu quả theo tiêu chuẩn dịch vụ của khách sạn.
- Chào đón và chăm sóc các khách VIP theo quy định của Khách sạn;
- Tiếp nhận và xử lý phàn nàn thông thường chuyên nghiệp và hiệu quả;
"	"
Yêu Cầu Công Việc
- Tốt nghiệp Đại học hoặc Cao đẳng chuyên ngành Lễ tân/ Quản lý Khách sạn và Du lịch.
- Luôn có ý thức giữ gìn kỷ luật ở mức cao nhất, luôn tôn trọng cấp trên và đồng nghiệp;
- Giữ gìn và phát triển mối quan hệ tốt trong Bộ phận và với các bộ phận khác trong Khách sạn;
- Sáng tạo, tích cực trong công việc;
- Thân thiện, cởi mở, khả năng giao tiếp tốt;
- Ham học hỏi, cầu thị;
- Giao tiếp tốt tiếng Anh, tiếng Việt và một ngoại ngữ khác;
- Ưu tiên ứng viên biết sử dụng (SMILE-FO);
"	"Giới tính: Nữ
Độ tuổi: 18 - 30
Phúc lợi: – Mức lương: khởi điểm từ 4.7 – 5.5 triệu/tháng tuỳ theo năng lực của ứng viên. – Hưởng SVC từ thời gian thử việc – Hỗ trợ cơm ca, đồng phục – Thời gian làm việc: 8h/ngày, làm xoay ca – Tháng nghỉ 4 – 5 ngày hưởng full lương – Được đóng BHYT – BHXH theo qui định của công ty
Lương: 4,7 Tr - 5,5 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/hr-recruitment-intern.35C011EB.html	HR Recruitment Intern	GHTK	https://careerviet.vn/vi/nha-tuyen-dung/ghtk.35A9B03B.html	['Hồ Chí Minh']	06/04/2024	['Nhân sự']	Thực tập	2,5 Tr - 5 Tr VND		Sinh viên/ Thực tập sinh	30/05/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
Tạo nguồn, lên content đăng bài tuyển dụng
Đăng tin tuyển dụng từ các kênh Website + Fanpage/facebook
Liên hệ, trao đổi và sắp xếp lịch phỏng vấn với ứng viên
Hỗ trợ ứng viên tham gia phỏng vấn với leader và hướng dẫn ứng viên thực hiện các quy trình làm hồ sơ nhận việc
Tham gia xây dựng kênh truyền thông tuyển dụng qua: Facebook, Tiktok, Ngày hội việc làm,...
Xử lý các công việc phát sinh liên quan đến tạo nguồn được phân công bởi quản lý
"	"
Yêu Cầu Công Việc
Tốt nghiệp ngành nhân sự hoặc các ngành liên quan 
Tinh thần học hỏi và chịu được áp lực công việc, có tinh thần trách nhiệm trong công việc
Có kinh nghiệm về tuyển dụng là một lợi thế
Có laptop cá nhân
Đi làm full-time
Địa điểm làm việc :  KHO TỔNG ĐƯỜNG N13 - KHU CN TÂN PHÚ TRUNG - CỦ CHI HỒ CHÍ MINH
"	"Bằng cấp: Đại học
Độ tuổi: Không giới hạn tuổi
Lương: 2,5 Tr - 5 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-toan-xuong-san-xuat.35C013E4.html	Nhân Viên Kế Toán Xưởng Sản Xuất	Vinawood Ltd.	https://careerviet.vn/vi/nha-tuyen-dung/vinawood-ltd.35A4EFE5.html	['Hồ Chí Minh']	06/04/2024	['Kế toán / Kiểm toán']	Nhân viên chính thức	10 Tr - 13 Tr VND		Mới tốt nghiệp	30/04/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
Xây dựng giá thành định mức cho toàn bộ sản phẩm
Theo dõi các điều chỉnh trong quy trình sản xuất để cập nhật quy trình tính giá thành
Hỗ trợ Giám Đốc Sản xuất và các chuyên viên phụ trách sản xuất trong việc nắm bắt chi phí sản xuất thực tế
Đối chiếu chi phí phát sinh theo quy trình sản xuất và chi phí thực tế để chỉ ra những chi phí không cần thiết, có thể cắt giảm
Tính giá thành thực tế hàng tháng từ bảng tổng hợp chi phí do Kế toán viên cung cấp
Tính giá thành thực tế
Thực hiện các công việc khác do cấp trên giao
"	"
Yêu Cầu Công Việc
-       Tốt nghiệp Cao Đẳng  trở lên chuyên ngành Kế toán – kiểm toán, Tài chính
"	"Độ tuổi: 21 - 30
Lương: 10 Tr - 13 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ie.35C013E1.html	Nhân Viên IE	Vinawood Ltd.	https://careerviet.vn/vi/nha-tuyen-dung/vinawood-ltd.35A4EFE5.html	['Hồ Chí Minh']	06/04/2024	['Mới tốt nghiệp / Thực tập']	Nhân viên chính thức	10 Tr - 15 Tr VND		Mới tốt nghiệp	30/04/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
1. Lập tất cả các qui trình/ hướng dẫn công việc cho sản suất.
2. Thường xuyên kiểm tra việc thực hiện qui trình/hướng dẫn công việc, đảm bảo việc thực hiện phải nghiêm túc và duy trì
3. Chủ trì các sáng kiến cải tiến liên tục trong các hoạt động tập trung vào các lĩnh vực: chất lượng, sản lượng, giao hàng và giảm chi phí
4. Thiết lập qui trình cho các bước vận hành và tiến hành nghiên cứu về thời gian (Time & Motion Study) để xác định thời gian lao động tiêu chuẩn và công suất máy.
5. Theo dõi hiệu quả của từng công đoạn/ bộ phận và phân tích để cải thiện chúng (VD:giảm thời gian dứng máy, tăng tốc độ máy, cải thiện sơ đồ chuyền, vv).
6. Theo dõi việc sử dụng vật liệu và phân tích để tối đa hóa việc sử dụng (VD: giảm sự lãng phí).
"	"
Yêu Cầu Công Việc
-       Tốt nghiệp Đại học trở lên các nghành: Kỹ sư lưu trình, quản lý công nghiệp ...
-       Có kinh nghiệm làm việc trong môi trường sản xuất
"	"Độ tuổi: 21 - 30
Lương: 10 Tr - 15 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/maintenance-staff.35C013DB.html	Maintenance Staff	Vinawood Ltd.	https://careerviet.vn/vi/nha-tuyen-dung/vinawood-ltd.35A4EFE5.html	['Hồ Chí Minh']	06/04/2024	['Bảo trì / Sửa chữa']	Nhân viên chính thức, Thực tập	8 Tr - 12 Tr VND		Mới tốt nghiệp	30/11/2022	[' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm']	"
Mô tả Công việc
Đảm bảo duy trì năng suất máy
- Đảm bảo các máy vận hành đúng công suất, giải quyết sớm các sự cố máy móc xảy ra trong quá trình sản xuất
- Kiểm tra, đánh giá và báo cáo tình hình hoạt động máy móc cho cấp trên
Quản lý nhiên liệu, công cụ, thiết bị và phụ tùng thay thế
- Nhận và cấp phát nhiên liệu theo yêu cầu được duyệt của các bộ phận liên quan
- Quản lý máy móc, thiết bị và phụ tùng trong kho
- Chuẩn bị sẵn sàng phụ tùng thay thế cho hoạt động bảo trì.
Kiểm tra, bảo trì máy móc, thiết bị hoặc phụ tùng thay thế
- Tham gia kiểm tra, đánh giá các máy móc theo định kỳ
- Bảo trì máy móc, thiết bị hoặc phụ tùng thay thế
- Đề xuất các giải pháp sửa chữa, bảo dưỡng thiết bị phụ tùng
An toàn lao động – vệ sinh lao động
- Am hiểu và thực hiện các quy định, biện pháp đảm bảo an toàn về điện, máy móc thiết bị
- Đảm bảo vệ sinh trong quá trình thực hiện công việc
Đảm bảo cung cấp vật tư, phụ tùng để bảo trì, sửa chữa được thực thi theo đúng quy trình hoặc thủ tục đã được duyệt
Báo cáo tình hình chuẩn bị vật tư, phụ tùng tồn kho cho công tác bảo trì
Đảm bảo vệ sinh và an toàn lao động trong khu vực làm việc.
Thực hiện công việc khác do cấp trên giao
"	"
Yêu Cầu Công Việc
-       Tốt nghiệp Trung cấp trở lên các ngành cơ khí, điện.
Chịu áp lực công việc cao
"	"Giới tính: Nam
Thời gian thử việc: 01 tháng
Độ tuổi: 21 - 30
Thời gian làm việc: 8h00 - 16h00
Lương: 8 Tr - 12 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/insurance-product-development-intern.35C01358.html	Insurance Product Development Intern	IDEAL LIFE JSC - CÔNG TY CỔ PHẦN TƯ VẤN IDEAL LIFE	https://careerviet.vn/vi/nha-tuyen-dung/ideal-life-jsc-cong-ty-co-phan-tu-van-ideal-life.35A95B41.html	['Hồ Chí Minh']	05/04/2024	['Bảo hiểm']	Thực tập	2 Tr - 3 Tr VND		Sinh viên/ Thực tập sinh	29/04/2024	[' Laptop', ' Phụ cấp', ' Đào tạo']	"
Mô tả Công việc
Relations with Sales and Partnership:
Act as an information bridge in receiving requests from Sales & Partnership;
Make quotes and process partner's documents;
New product design:
Synthesize new product needs from relevant departments;
Research the market and competitors;
Participate in supporting the process of building new products;
Product operation support and document storage:
Support policy storage, contracts and commission calculations;
Application development:
Collaborate with App, IT, UI departments to build products and improve features on the application;
Communications and Marketing:
Collaborate with MarCom department to deploy product communication content to users and sales team;
Report analysis:
Collaborate with BIC (Business Intelligence Competency), Sales and insurance companies to collect and complete reports;
Market research and technological innovation:
Stay informed about emerging technologies and trends in the insurance industry;
Update information of competitors.
"	"
Yêu Cầu Công Việc
Requirements:
Available for full-time work from Monday to Friday (compulsory);
Committed to participating in the internship for 3 months;
Final year students in Insurance, Business Administration or relevant majors, ...
Skills:
Strong communication and presentation skills;
Strong skills in conducting research and making reports;
Intermediate proficiency in Excel and PowerPoint;
Good communication in English;
Detail-oriented with strong problem-solving abilities;
Highly adaptable, with a supportive spirit and proactive approach;
Benefits:
Internship Allowance;
Internship Confirmation Certificate (upon request);
Can be considered to promote to an official position (depends on headcount context);
"	"Bằng cấp: Đại học
Độ tuổi: Không giới hạn tuổi
Lương: 2 Tr - 3 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/h4-cong-tac-vien-cham-soc-khach-hang.35C01308.html	[H4] CỘNG TÁC VIÊN CHĂM SÓC KHÁCH HÀNG	BellSystem24-Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/bellsystem24-viet-nam.35A58ACD.html	['Hồ Chí Minh']	05/04/2024	['Dịch vụ khách hàng']	Bán thời gian	Cạnh tranh		Sinh viên/ Thực tập sinh	30/04/2024	[' Chế độ thưởng', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
Tiếp nhận cuộc gọi từ khách hàng để giải đáp thắc mắc và ghi nhận thông tin lên hệ thống.
Xác minh và cập nhật thông tin, ý kiến từ khách hàng/ đại lý và đưa ra phản hồi kịp thời vấn đề của khách hàng qua hệ thống tổng đài Call Center
"	"
Yêu Cầu Công Việc
Tiếp nhận cuộc gọi từ khách hàng để giải đáp thắc mắc và ghi nhận thông tin lên hệ thống.
Xác minh và cập nhật thông tin, ý kiến từ khách hàng/ đại lý và đưa ra phản hồi kịp thời vấn đề của khách hàng qua hệ thống tổng đài Call Center
"	"Độ tuổi: Không giới hạn tuổi
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/cham-soc-khach-hang-tong-dai-vien-thong.35C012F2.html	Chăm Sóc Khách Hàng Tổng Đài Viễn Thông	CÔNG TY CỔ PHẦN GIẢI PHÁP THỜI TIẾT WEATHERPLUS	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thoi-tiet-weatherplus.35A975C1.html	['Hà Nội']	05/04/2024	['Lao động phổ thông', 'Dịch vụ khách hàng', 'Tư vấn']	Nhân viên chính thức	7 Tr - 9 Tr VND		Sinh viên/ Thực tập sinh	06/05/2024	[' Laptop', ' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
-      Tiếp nhận các cuộc gọi đến của khách hàng để giải đáp thắc mắc mảng viễn thông di động:  sim thẻ, thuê bao, gói cước,... hoặc bất kì sự cố gì trong quá trình khách hàng sử dụng dịch vụ của nhà mạng.
-       Ca fulltime: đăng ký luân phiên các ca hoặc cố định ca chiều
Ca S: 6h00 – 14h30
Ca C: 14h00 – 22h30
Ca HC: 08h30 – 17h30
Ca đêm: 22h00 – 6h00 -> ca đêm không bắt buộc, hệ số lương x 130%
-        Nghỉ 1 ngày bất kỳ trong tuần.
"	"
Yêu Cầu Công Việc
-     Giọng nói: phát âm chuẩn, truyền cảm, rõ ràng và dễ nghe. Không nói ngọng, nói lắp, nói giọng địa phương
-     Thái độ lịch sự, tự tin, thân thiện; linh hoạt trong xử lý tình huống, tôn trọng ý kiến khách hàng.
"	"Độ tuổi: Không giới hạn tuổi
Lương: 7 Tr - 9 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/cham-soc-khach-hang-tong-dai-vien-thong.35C012F2.html	Chăm Sóc Khách Hàng Tổng Đài Viễn Thông	CÔNG TY CỔ PHẦN GIẢI PHÁP THỜI TIẾT WEATHERPLUS	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thoi-tiet-weatherplus.35A975C1.html	['Hà Nội']	05/04/2024	['Lao động phổ thông', 'Dịch vụ khách hàng', 'Tư vấn']	Nhân viên chính thức	7 Tr - 9 Tr VND		Sinh viên/ Thực tập sinh	06/05/2024	[' Laptop', ' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
-      Tiếp nhận các cuộc gọi đến của khách hàng để giải đáp thắc mắc mảng viễn thông di động:  sim thẻ, thuê bao, gói cước,... hoặc bất kì sự cố gì trong quá trình khách hàng sử dụng dịch vụ của nhà mạng.
-       Ca fulltime: đăng ký luân phiên các ca hoặc cố định ca chiều
Ca S: 6h00 – 14h30
Ca C: 14h00 – 22h30
Ca HC: 08h30 – 17h30
Ca đêm: 22h00 – 6h00 -> ca đêm không bắt buộc, hệ số lương x 130%
-        Nghỉ 1 ngày bất kỳ trong tuần.
"	"
Yêu Cầu Công Việc
-     Giọng nói: phát âm chuẩn, truyền cảm, rõ ràng và dễ nghe. Không nói ngọng, nói lắp, nói giọng địa phương
-     Thái độ lịch sự, tự tin, thân thiện; linh hoạt trong xử lý tình huống, tôn trọng ý kiến khách hàng.
"	"Độ tuổi: Không giới hạn tuổi
Lương: 7 Tr - 9 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/talent-acquisition-intern.35C012CB.html	Talent Acquisition Intern	ILA Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/ila-viet-nam.35A839E1.html	['Hồ Chí Minh']	05/04/2024	['Nhân sự']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	10/05/2024	[' Phụ cấp', ' Đào tạo']	"
Mô tả Công việc
Screen CVs to identify necessary information and update candidate tracking file data
Send the qualified candidates to TAE for further processes
Support other administrative tasks assigned
"	"
Yêu Cầu Công Việc
University students of freshers
Good communication skills
Have an interest in Talent Acquisition
Can work full time 5 days/week
"	"Bằng cấp: Cao đẳng
Độ tuổi: Không giới hạn tuổi
Lương: Cạnh tranh"
